Campaign_ID,Campaign_Name,Channel,Date,Impressions,Clicks,Conversions,Cost/Ad Spend,Revenue Generated,Customer Acquired,Region,Audience Segment
CMP_014,Twitter - Promo 14,Twitter,2025-08-27,8828,485,43,2026.48,3685.25,40,Latin America,Retirees
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-08-27,11021,297,44,1549.92,949.23,38,Europe,Students
CMP_017,Google Ads - Promo 17,Google Ads,2025-08-27,15731,362,15,1835.69,1160.81,13,Middle East,Students
CMP_005,Instagram - Promo 5,Instagram,2025-08-28,10073,202,19,127.51,3611.37,18,Latin America,Students
CMP_010,Instagram - Promo 10,Instagram,2025-08-29,8437,231,40,818.88,6064.11,37,Middle East,Retirees
CMP_013,Google Ads - Promo 13,Google Ads,2025-08-29,16589,515,16,2185.33,2057.85,15,Latin America,Young Adults
CMP_020,Instagram - Promo 20,Instagram,2025-08-29,5039,182,16,1299.89,1189.85,15,North America,General
CMP_001,Twitter - Promo 1,Twitter,2025-08-30,6053,429,18,336.55,1367.16,15,Middle East,Professionals
CMP_004,Email - Promo 4,Email,2025-08-30,13665,983,25,2216.87,9201.23,24,Middle East,Retirees
CMP_008,Facebook - Promo 8,Facebook,2025-08-30,17415,270,17,496.17,477.97,16,Asia-Pacific,General
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-08-30,10865,284,34,1370.6,307.48,32,North America,Retirees
CMP_020,Instagram - Promo 20,Instagram,2025-08-30,6565,259,17,2402.94,1076.84,14,Middle East,General
CMP_002,Twitter - Promo 2,Twitter,2025-08-31,12998,235,19,86.64,1876.73,18,Asia-Pacific,Professionals
CMP_005,Instagram - Promo 5,Instagram,2025-08-31,6776,164,15,109.7,2715.88,13,North America,Professionals
CMP_007,Email - Promo 7,Email,2025-08-31,5908,211,17,989.43,1475.29,16,Latin America,Students
CMP_012,Twitter - Promo 12,Twitter,2025-08-31,13455,775,85,2852.1,5344.47,81,Middle East,Young Adults
CMP_002,Twitter - Promo 2,Twitter,2025-09-01,21293,276,24,89.01,3247.41,20,Asia-Pacific,Students
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-09-01,14007,703,68,1622.28,16354.92,60,Middle East,Young Adults
CMP_012,Twitter - Promo 12,Twitter,2025-09-01,15652,1058,170,4540.75,9001.57,140,Latin America,General
CMP_015,Instagram - Promo 15,Instagram,2025-09-01,6775,385,26,2447.06,1013.06,25,Asia-Pacific,Professionals
CMP_013,Google Ads - Promo 13,Google Ads,2025-09-02,16068,727,22,3409.22,2711.11,19,Middle East,Professionals
CMP_015,Instagram - Promo 15,Instagram,2025-09-02,6953,445,51,2476.55,2211.62,41,North America,Young Adults
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-09-02,10444,222,30,828.52,438.56,27,Latin America,Professionals
CMP_020,Instagram - Promo 20,Instagram,2025-09-02,8978,315,27,2441.36,3226.36,23,Asia-Pacific,Professionals
CMP_001,Twitter - Promo 1,Twitter,2025-09-03,5699,365,20,239.72,1275.22,17,Latin America,Young Adults
CMP_002,Twitter - Promo 2,Twitter,2025-09-03,15433,266,19,94.84,2089.23,15,Latin America,Retirees
CMP_005,Instagram - Promo 5,Instagram,2025-09-03,11380,306,40,221.56,5505.63,32,Latin America,General
CMP_007,Email - Promo 7,Email,2025-09-03,6980,206,21,979.21,1661.81,19,Asia-Pacific,Young Adults
CMP_012,Twitter - Promo 12,Twitter,2025-09-03,16105,898,121,3283.37,7561.13,118,Middle East,Professionals
CMP_015,Instagram - Promo 15,Instagram,2025-09-03,6543,412,33,2954.62,1914.82,30,Europe,Retirees
CMP_007,Email - Promo 7,Email,2025-09-04,5908,144,17,685.4,1604.26,16,Latin America,Professionals
CMP_019,Google Ads - Promo 19,Google Ads,2025-09-04,21515,423,58,2846.81,4243.69,55,North America,Professionals
CMP_001,Twitter - Promo 1,Twitter,2025-09-05,6156,333,21,299.33,1703.48,18,Middle East,Professionals
CMP_005,Instagram - Promo 5,Instagram,2025-09-05,11978,346,39,199.29,6681.05,36,Latin America,Young Adults
CMP_005,Instagram - Promo 5,Instagram,2025-09-05,11195,270,27,128.7,6477.02,24,Latin America,General
CMP_013,Google Ads - Promo 13,Google Ads,2025-09-05,21134,827,17,3478.97,2320.67,16,Latin America,Students
CMP_020,Instagram - Promo 20,Instagram,2025-09-05,5308,230,20,1308.77,2288.48,19,North America,Students
CMP_020,Instagram - Promo 20,Instagram,2025-09-05,7663,345,34,3046.91,2647.28,29,Middle East,Professionals
CMP_009,Facebook - Promo 9,Facebook,2025-09-06,23110,881,62,3883.63,2829.41,53,Latin America,Students
CMP_011,Facebook - Promo 11,Facebook,2025-09-06,14900,459,35,756.24,7285.74,28,Middle East,General
CMP_013,Google Ads - Promo 13,Google Ads,2025-09-06,21336,806,22,3625.69,2218.4,20,Europe,General
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-09-07,14681,669,55,1326.33,12841.48,46,Asia-Pacific,Professionals
CMP_004,Email - Promo 4,Email,2025-09-07,13967,1031,18,2795.18,6012.5,15,North America,Professionals
CMP_006,Instagram - Promo 6,Instagram,2025-09-07,17867,1080,135,4083.05,17369.05,112,North America,Students
CMP_007,Email - Promo 7,Email,2025-09-07,8011,214,23,1004.92,1621.82,19,Latin America,General
CMP_009,Facebook - Promo 9,Facebook,2025-09-07,15752,665,45,3064.87,2442.32,44,Latin America,Professionals
CMP_020,Instagram - Promo 20,Instagram,2025-09-07,6825,310,26,1958.79,3073.53,25,Asia-Pacific,General
CMP_004,Email - Promo 4,Email,2025-09-08,14658,1148,20,2993.58,5598.79,16,Middle East,Retirees
CMP_017,Google Ads - Promo 17,Google Ads,2025-09-08,12855,222,8,1064.9,626.6,6,Asia-Pacific,Young Adults
CMP_002,Twitter - Promo 2,Twitter,2025-09-09,24824,431,24,202.78,2552.82,21,Middle East,Students
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-09-09,13505,560,65,1529.96,17384.74,55,North America,Retirees
CMP_006,Instagram - Promo 6,Instagram,2025-09-09,18414,890,103,3545.39,11956.32,94,Latin America,Professionals
CMP_007,Email - Promo 7,Email,2025-09-09,4958,157,20,761.59,1462.22,17,Asia-Pacific,General
CMP_013,Google Ads - Promo 13,Google Ads,2025-09-09,14237,469,11,2122.15,1571.56,10,Latin America,Professionals
CMP_015,Instagram - Promo 15,Instagram,2025-09-09,7964,446,39,3205.42,2081.79,31,Asia-Pacific,General
CMP_017,Google Ads - Promo 17,Google Ads,2025-09-09,13963,265,8,1691.1,311.16,6,Europe,Retirees
CMP_002,Twitter - Promo 2,Twitter,2025-09-10,17485,260,17,76.93,2158.35,14,Asia-Pacific,Retirees
CMP_015,Instagram - Promo 15,Instagram,2025-09-10,6335,462,31,3184.22,1796.27,29,North America,Students
CMP_018,Email - Promo 18,Email,2025-09-10,12876,1066,116,9453.45,6439.14,106,Latin America,Young Adults
CMP_001,Twitter - Promo 1,Twitter,2025-09-11,7485,461,21,329.93,2025.85,17,Asia-Pacific,Professionals
CMP_005,Instagram - Promo 5,Instagram,2025-09-11,5523,138,17,90.64,3180.05,16,North America,Professionals
CMP_011,Facebook - Promo 11,Facebook,2025-09-11,17817,520,39,944.02,8155.63,33,Latin America,Retirees
CMP_013,Google Ads - Promo 13,Google Ads,2025-09-11,12906,422,13,2097.79,1831.93,12,Latin America,Professionals
CMP_013,Google Ads - Promo 13,Google Ads,2025-09-11,14684,664,15,3213.92,2036.04,13,Middle East,General
CMP_013,Google Ads - Promo 13,Google Ads,2025-09-11,19979,725,15,3144.94,1780.9,12,North America,Retirees
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-09-11,10904,285,46,1315.29,971.68,42,Latin America,Students
CMP_004,Email - Promo 4,Email,2025-09-12,13786,808,14,1714.29,4425.4,11,Europe,General
CMP_004,Email - Promo 4,Email,2025-09-12,14037,831,20,2017.73,7905.68,19,Middle East,General
CMP_005,Instagram - Promo 5,Instagram,2025-09-12,7925,170,15,92.41,2276.65,14,North America,Young Adults
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-09-12,8839,239,25,1266.61,383.99,21,Europe,Professionals
CMP_002,Twitter - Promo 2,Twitter,2025-09-13,17040,222,18,106.65,2027.55,15,Asia-Pacific,Students
CMP_005,Instagram - Promo 5,Instagram,2025-09-13,4723,132,17,91.39,4418.81,16,Asia-Pacific,Young Adults
CMP_006,Instagram - Promo 6,Instagram,2025-09-13,19088,938,119,3765.81,12848.43,118,North America,Students
CMP_007,Email - Promo 7,Email,2025-09-13,8195,273,33,1152.48,2526.96,27,Europe,Professionals
CMP_009,Facebook - Promo 9,Facebook,2025-09-13,19705,652,42,2690.75,1723.26,39,North America,Professionals
CMP_010,Instagram - Promo 10,Instagram,2025-09-13,7003,216,22,675.94,2448.39,20,Asia-Pacific,Retirees
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-09-13,12958,318,36,1184.86,662.01,31,North America,Students
CMP_019,Google Ads - Promo 19,Google Ads,2025-09-13,16085,263,44,1548.29,2801.67,35,Europe,General
CMP_020,Instagram - Promo 20,Instagram,2025-09-13,8528,305,21,3004.38,2054.58,20,Europe,General
CMP_001,Twitter - Promo 1,Twitter,2025-09-14,7619,408,15,338.57,1036.03,12,Europe,Retirees
CMP_001,Twitter - Promo 1,Twitter,2025-09-14,5172,307,15,269.91,1108.48,14,Asia-Pacific,Retirees
CMP_006,Instagram - Promo 6,Instagram,2025-09-14,16746,876,81,3526.46,9547.08,77,Middle East,Professionals
CMP_009,Facebook - Promo 9,Facebook,2025-09-14,19785,843,81,3441.15,4165.48,75,Europe,General
CMP_010,Instagram - Promo 10,Instagram,2025-09-14,12141,360,58,1291.91,8630.44,57,Middle East,Retirees
CMP_013,Google Ads - Promo 13,Google Ads,2025-09-14,24463,786,17,3275.81,2075.57,14,Latin America,Professionals
CMP_014,Twitter - Promo 14,Twitter,2025-09-14,9745,625,50,2632.13,4529.17,41,Middle East,Retirees
CMP_019,Google Ads - Promo 19,Google Ads,2025-09-14,19594,342,36,1988.68,2376.96,32,Asia-Pacific,Professionals
CMP_005,Instagram - Promo 5,Instagram,2025-09-15,6793,190,23,134.54,5320.09,22,Europe,Professionals
CMP_008,Facebook - Promo 8,Facebook,2025-09-15,12708,149,7,289.84,263.43,6,Middle East,Young Adults
CMP_015,Instagram - Promo 15,Instagram,2025-09-15,7026,465,50,3189.83,1713.82,47,Middle East,Young Adults
CMP_018,Email - Promo 18,Email,2025-09-15,7385,552,46,5489.04,4447.85,41,North America,Young Adults
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-09-16,20176,894,97,1888.44,16488.29,87,Europe,Young Adults
CMP_005,Instagram - Promo 5,Instagram,2025-09-16,7475,199,18,123.07,3735.8,14,Latin America,Retirees
CMP_009,Facebook - Promo 9,Facebook,2025-09-16,16883,569,42,2357.75,2118.97,41,Middle East,Retirees
CMP_006,Instagram - Promo 6,Instagram,2025-09-17,19688,835,75,3183.22,10279.62,74,Europe,Retirees
CMP_008,Facebook - Promo 8,Facebook,2025-09-17,17882,274,12,503.9,438.24,11,Europe,General
CMP_008,Facebook - Promo 8,Facebook,2025-09-17,12459,179,7,336.9,209.41,5,North America,Retirees
CMP_008,Facebook - Promo 8,Facebook,2025-09-17,18225,233,9,426.43,267.7,8,North America,Retirees
CMP_009,Facebook - Promo 9,Facebook,2025-09-17,19758,700,62,3005.87,3293.78,53,North America,Students
CMP_010,Instagram - Promo 10,Instagram,2025-09-17,7162,191,30,659.59,4145.89,25,Asia-Pacific,Retirees
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-09-17,11752,289,38,1570.82,359.93,37,Europe,Students
CMP_018,Email - Promo 18,Email,2025-09-17,10145,896,87,8231.77,9774.34,72,Europe,Retirees
CMP_006,Instagram - Promo 6,Instagram,2025-09-18,17462,1062,100,4380.01,12642.12,97,Asia-Pacific,Young Adults
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-09-18,14180,312,55,1528.44,893.89,51,Europe,General
CMP_002,Twitter - Promo 2,Twitter,2025-09-19,19408,287,18,89.48,2091.44,15,Latin America,Young Adults
CMP_004,Email - Promo 4,Email,2025-09-19,13640,801,17,2060.48,4305.69,15,North America,Professionals
CMP_018,Email - Promo 18,Email,2025-09-19,12938,872,90,8025.74,5628.79,78,North America,General
CMP_004,Email - Promo 4,Email,2025-09-20,13093,982,21,3061.17,7335.64,20,Asia-Pacific,General
CMP_005,Instagram - Promo 5,Instagram,2025-09-20,9874,253,31,125.86,4383.23,26,Latin America,Retirees
CMP_012,Twitter - Promo 12,Twitter,2025-09-20,16387,796,132,3158.24,9421.66,127,Latin America,Retirees
CMP_012,Twitter - Promo 12,Twitter,2025-09-20,7793,441,53,1678.95,2713.21,48,Europe,Retirees
CMP_013,Google Ads - Promo 13,Google Ads,2025-09-20,16308,727,23,3298.91,3313.99,18,North America,Students
CMP_014,Twitter - Promo 14,Twitter,2025-09-20,11615,642,35,2769.46,3194.02,33,North America,Young Adults
CMP_006,Instagram - Promo 6,Instagram,2025-09-21,19918,899,116,3446.4,11603.59,113,Europe,Retirees
CMP_010,Instagram - Promo 10,Instagram,2025-09-21,6420,154,27,498.19,3929.61,23,Middle East,Students
CMP_010,Instagram - Promo 10,Instagram,2025-09-21,9415,267,27,938.91,4007.43,23,Latin America,General
CMP_012,Twitter - Promo 12,Twitter,2025-09-21,15892,915,104,3763.38,5303.97,89,Middle East,Retirees
CMP_014,Twitter - Promo 14,Twitter,2025-09-21,11124,678,50,2858.47,6018.02,49,North America,General
CMP_017,Google Ads - Promo 17,Google Ads,2025-09-21,15582,349,15,2005.76,1085.1,12,Asia-Pacific,Students
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-09-22,15473,906,85,2489.94,17933.21,81,Asia-Pacific,Retirees
CMP_006,Instagram - Promo 6,Instagram,2025-09-22,22238,1380,186,5616.92,24458.35,175,Latin America,General
CMP_008,Facebook - Promo 8,Facebook,2025-09-22,11831,135,6,265.61,198.34,5,Europe,General
CMP_009,Facebook - Promo 9,Facebook,2025-09-22,21323,903,63,4220.82,2671.44,60,Asia-Pacific,Retirees
CMP_001,Twitter - Promo 1,Twitter,2025-09-23,7416,377,19,254.14,1370.78,18,Middle East,Professionals
CMP_008,Facebook - Promo 8,Facebook,2025-09-23,12742,200,7,352.33,285.05,6,Middle East,Retirees
CMP_011,Facebook - Promo 11,Facebook,2025-09-23,11097,335,25,519.92,3907.87,22,Asia-Pacific,Young Adults
CMP_007,Email - Promo 7,Email,2025-09-24,5911,166,11,671.25,902.81,8,Asia-Pacific,Professionals
CMP_019,Google Ads - Promo 19,Google Ads,2025-09-24,10891,218,24,1294.79,2334.85,21,Asia-Pacific,General
CMP_004,Email - Promo 4,Email,2025-09-25,13149,994,16,2958.97,4330.77,13,North America,Young Adults
CMP_004,Email - Promo 4,Email,2025-09-25,11931,820,18,2146.2,5608.14,15,Middle East,Professionals
CMP_005,Instagram - Promo 5,Instagram,2025-09-25,8282,212,20,114.72,3436.16,16,Asia-Pacific,General
CMP_005,Instagram - Promo 5,Instagram,2025-09-25,7897,175,19,112.76,3779.85,16,Asia-Pacific,Young Adults
CMP_018,Email - Promo 18,Email,2025-09-25,8499,673,67,5265.72,5045.7,62,Asia-Pacific,General
CMP_020,Instagram - Promo 20,Instagram,2025-09-25,8900,390,22,2743.92,1594.18,18,Asia-Pacific,Professionals
CMP_002,Twitter - Promo 2,Twitter,2025-09-26,21173,401,33,190.65,4369.55,29,North America,Young Adults
CMP_005,Instagram - Promo 5,Instagram,2025-09-26,9145,199,29,109.21,3825.84,23,Middle East,Young Adults
CMP_007,Email - Promo 7,Email,2025-09-26,5118,131,15,620.11,1247.71,14,Asia-Pacific,Professionals
CMP_010,Instagram - Promo 10,Instagram,2025-09-26,8455,239,37,783.61,5262.89,30,North America,General
CMP_014,Twitter - Promo 14,Twitter,2025-09-26,8451,412,21,2051.78,2553.78,18,Europe,Students
CMP_017,Google Ads - Promo 17,Google Ads,2025-09-26,20112,473,18,3008.54,713.66,15,Middle East,General
CMP_020,Instagram - Promo 20,Instagram,2025-09-26,5732,194,13,1380.01,1312.33,11,Europe,Professionals
CMP_001,Twitter - Promo 1,Twitter,2025-09-27,5730,342,13,286.3,1049.61,12,Middle East,Professionals
CMP_001,Twitter - Promo 1,Twitter,2025-09-27,7073,420,21,253.35,1685.84,18,North America,General
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-09-27,10534,561,47,1395.56,9853.17,38,Latin America,General
CMP_005,Instagram - Promo 5,Instagram,2025-09-27,10092,205,22,166.34,4624.07,21,Europe,Young Adults
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-09-27,12032,344,38,1551.63,774.64,35,Latin America,Retirees
CMP_017,Google Ads - Promo 17,Google Ads,2025-09-27,13883,311,14,2181.49,1158.84,12,North America,Retirees
CMP_002,Twitter - Promo 2,Twitter,2025-09-28,18590,352,23,163.92,3122.31,22,North America,Professionals
CMP_005,Instagram - Promo 5,Instagram,2025-09-28,9813,237,25,183.68,3858.72,23,Asia-Pacific,Retirees
CMP_009,Facebook - Promo 9,Facebook,2025-09-28,18918,748,57,2993.99,3132.79,51,Middle East,Professionals
CMP_019,Google Ads - Promo 19,Google Ads,2025-09-28,13846,223,26,1479.01,1914.16,21,Middle East,Students
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-09-29,12795,658,59,1598.39,15139.95,49,Middle East,Young Adults
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-09-29,9168,278,53,1381.37,1094.7,49,Asia-Pacific,General
CMP_020,Instagram - Promo 20,Instagram,2025-09-29,7129,325,33,2374.87,3795.52,30,Latin America,General
CMP_020,Instagram - Promo 20,Instagram,2025-09-29,7920,356,21,2231.61,1963.7,20,North America,Young Adults
CMP_001,Twitter - Promo 1,Twitter,2025-09-30,6837,449,25,259.27,1945.75,22,Asia-Pacific,Retirees
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-10-01,17554,856,86,2401.47,14538.78,79,Latin America,Professionals
CMP_007,Email - Promo 7,Email,2025-10-01,7509,195,18,911.49,1690.6,17,Europe,Young Adults
CMP_007,Email - Promo 7,Email,2025-10-01,6648,214,23,1050.33,2306.66,19,North America,Young Adults
CMP_007,Email - Promo 7,Email,2025-10-01,6123,200,23,906.32,2165.16,18,Middle East,Retirees
CMP_009,Facebook - Promo 9,Facebook,2025-10-01,23307,885,50,3469.31,2018.65,48,Middle East,Young Adults
CMP_011,Facebook - Promo 11,Facebook,2025-10-01,12163,323,32,562.06,5619.0,27,North America,Retirees
CMP_017,Google Ads - Promo 17,Google Ads,2025-10-01,16708,376,17,1556.02,1441.62,13,North America,General
CMP_001,Twitter - Promo 1,Twitter,2025-10-02,7524,467,19,319.97,1314.62,15,North America,General
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-10-02,14328,639,63,1695.66,15607.0,60,Europe,Students
CMP_014,Twitter - Promo 14,Twitter,2025-10-02,9611,613,51,2546.76,6068.48,45,Latin America,Professionals
CMP_015,Instagram - Promo 15,Instagram,2025-10-02,7000,484,41,2846.24,2160.67,39,Asia-Pacific,Retirees
CMP_004,Email - Promo 4,Email,2025-10-03,17646,985,22,2499.08,8172.55,17,Latin America,Students
CMP_009,Facebook - Promo 9,Facebook,2025-10-03,24036,1029,62,4056.71,2840.8,58,Asia-Pacific,Retirees
CMP_019,Google Ads - Promo 19,Google Ads,2025-10-03,13589,290,48,1938.05,3458.88,44,North America,Professionals
CMP_020,Instagram - Promo 20,Instagram,2025-10-03,9138,397,34,2372.85,3324.25,27,Middle East,Professionals
CMP_002,Twitter - Promo 2,Twitter,2025-10-04,17681,228,20,94.17,3072.89,16,Middle East,Professionals
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-10-04,15805,742,93,1718.82,22467.54,76,Europe,Young Adults
CMP_005,Instagram - Promo 5,Instagram,2025-10-04,6572,139,20,62.39,4361.76,17,Asia-Pacific,Professionals
CMP_008,Facebook - Promo 8,Facebook,2025-10-04,18940,214,13,365.17,460.31,12,Europe,Young Adults
CMP_017,Google Ads - Promo 17,Google Ads,2025-10-04,23884,413,17,2714.49,582.05,16,Asia-Pacific,Professionals
CMP_020,Instagram - Promo 20,Instagram,2025-10-04,8247,336,24,2679.95,2360.94,21,North America,Retirees
CMP_001,Twitter - Promo 1,Twitter,2025-10-05,5349,303,14,243.3,823.2,12,Asia-Pacific,Professionals
CMP_012,Twitter - Promo 12,Twitter,2025-10-05,13006,671,64,2618.15,4648.48,57,Latin America,General
CMP_005,Instagram - Promo 5,Instagram,2025-10-06,9344,259,26,175.29,6432.0,25,Asia-Pacific,Young Adults
CMP_012,Twitter - Promo 12,Twitter,2025-10-06,14051,780,82,2878.46,4929.81,79,Asia-Pacific,Young Adults
CMP_012,Twitter - Promo 12,Twitter,2025-10-06,16143,1113,157,4219.46,11327.05,127,Europe,Retirees
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-10-06,12213,329,45,1243.06,785.44,37,Europe,Students
CMP_007,Email - Promo 7,Email,2025-10-07,3768,92,8,390.55,773.22,6,Europe,Professionals
CMP_008,Facebook - Promo 8,Facebook,2025-10-07,20166,285,17,525.68,615.99,15,Asia-Pacific,General
CMP_012,Twitter - Promo 12,Twitter,2025-10-07,13381,915,137,3299.6,7590.38,111,Europe,Retirees
CMP_019,Google Ads - Promo 19,Google Ads,2025-10-07,10319,205,34,1346.61,2418.42,33,Europe,Retirees
CMP_019,Google Ads - Promo 19,Google Ads,2025-10-07,13751,281,44,1506.77,2267.03,40,Europe,Students
CMP_010,Instagram - Promo 10,Instagram,2025-10-09,7801,196,29,669.45,4288.42,25,Asia-Pacific,Professionals
CMP_009,Facebook - Promo 9,Facebook,2025-10-10,20032,631,51,2585.57,2820.48,43,Asia-Pacific,Professionals
CMP_011,Facebook - Promo 11,Facebook,2025-10-10,12233,326,23,524.2,4414.36,21,Middle East,Retirees
CMP_013,Google Ads - Promo 13,Google Ads,2025-10-10,24221,929,33,3864.27,4170.19,31,Asia-Pacific,Students
CMP_015,Instagram - Promo 15,Instagram,2025-10-10,9174,458,30,3172.26,1880.39,29,Latin America,General
CMP_017,Google Ads - Promo 17,Google Ads,2025-10-10,19419,471,23,2226.89,1718.8,20,Latin America,Young Adults
CMP_002,Twitter - Promo 2,Twitter,2025-10-11,24213,361,25,155.49,2541.84,21,Latin America,Professionals
CMP_012,Twitter - Promo 12,Twitter,2025-10-11,13525,684,93,2665.03,5228.2,88,Latin America,Retirees
CMP_012,Twitter - Promo 12,Twitter,2025-10-11,17716,1033,122,3875.02,7576.56,101,North America,Young Adults
CMP_015,Instagram - Promo 15,Instagram,2025-10-12,8299,432,29,2433.55,1422.33,23,Middle East,Professionals
CMP_002,Twitter - Promo 2,Twitter,2025-10-13,16398,301,27,144.12,3236.53,22,Asia-Pacific,Professionals
CMP_009,Facebook - Promo 9,Facebook,2025-10-13,20045,789,48,3537.17,2553.85,46,Middle East,Students
CMP_012,Twitter - Promo 12,Twitter,2025-10-13,11506,778,74,3012.2,5195.65,71,Latin America,Professionals
CMP_004,Email - Promo 4,Email,2025-10-14,13376,785,14,1711.82,4173.59,12,North America,Professionals
CMP_010,Instagram - Promo 10,Instagram,2025-10-14,6215,167,28,539.27,3564.33,27,Middle East,Students
CMP_014,Twitter - Promo 14,Twitter,2025-10-14,12302,746,61,3296.13,5926.0,49,Latin America,Professionals
CMP_015,Instagram - Promo 15,Instagram,2025-10-14,3828,256,18,1728.19,783.61,15,Asia-Pacific,General
CMP_007,Email - Promo 7,Email,2025-10-15,7374,225,29,955.69,2450.95,25,Latin America,General
CMP_009,Facebook - Promo 9,Facebook,2025-10-15,20407,716,62,2777.52,3026.55,59,Middle East,Young Adults
CMP_017,Google Ads - Promo 17,Google Ads,2025-10-15,17961,438,16,2409.98,1048.4,13,Europe,Retirees
CMP_019,Google Ads - Promo 19,Google Ads,2025-10-15,12912,237,23,1604.94,2310.27,21,Europe,Students
CMP_001,Twitter - Promo 1,Twitter,2025-10-16,5851,401,16,296.88,1168.17,14,North America,Retirees
CMP_005,Instagram - Promo 5,Instagram,2025-10-16,10284,211,25,111.8,5077.62,23,Middle East,General
CMP_015,Instagram - Promo 15,Instagram,2025-10-16,5804,386,42,2227.59,2609.35,41,Middle East,Retirees
CMP_018,Email - Promo 18,Email,2025-10-16,10518,700,69,4974.09,9430.58,65,North America,Students
CMP_003,LinkedIn - Promo 3,LinkedIn,2025-10-17,19985,903,88,2427.36,19165.2,73,North America,Professionals
CMP_011,Facebook - Promo 11,Facebook,2025-10-17,8152,258,17,477.91,3256.42,15,North America,General
CMP_014,Twitter - Promo 14,Twitter,2025-10-17,9236,469,37,2275.04,4226.85,32,Asia-Pacific,General
CMP_014,Twitter - Promo 14,Twitter,2025-10-17,11842,582,40,2546.72,4539.6,37,North America,General
CMP_019,Google Ads - Promo 19,Google Ads,2025-10-17,14873,270,40,1855.74,3404.14,35,Europe,Students
CMP_019,Google Ads - Promo 19,Google Ads,2025-10-17,17740,294,35,2033.31,3215.64,34,Asia-Pacific,General
CMP_018,Email - Promo 18,Email,2025-10-18,11297,787,70,5292.41,6466.31,64,Europe,Retirees
CMP_006,Instagram - Promo 6,Instagram,2025-10-19,18145,1119,99,4319.88,11024.97,94,Latin America,Young Adults
CMP_007,Email - Promo 7,Email,2025-10-19,6722,193,19,928.25,1535.83,18,Europe,General
CMP_009,Facebook - Promo 9,Facebook,2025-10-19,15276,607,47,2687.33,2766.49,46,Asia-Pacific,Young Adults
CMP_010,Instagram - Promo 10,Instagram,2025-10-19,9119,288,38,1059.73,4111.63,31,Asia-Pacific,Young Adults
CMP_001,Twitter - Promo 1,Twitter,2025-10-20,5368,351,19,285.79,1730.87,18,Asia-Pacific,General
CMP_004,Email - Promo 4,Email,2025-10-20,15368,1173,28,3001.26,8513.73,27,Asia-Pacific,Professionals
CMP_008,Facebook - Promo 8,Facebook,2025-10-20,16242,230,9,395.36,265.46,7,Middle East,Professionals
CMP_011,Facebook - Promo 11,Facebook,2025-10-20,14006,397,29,702.44,6082.01,27,Latin America,Young Adults
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-10-20,10326,281,39,1684.88,565.16,33,Latin America,Students
CMP_020,Instagram - Promo 20,Instagram,2025-10-20,6354,259,25,1619.41,2747.39,22,Middle East,General
CMP_004,Email - Promo 4,Email,2025-10-21,15570,1202,23,3780.42,5262.46,21,Middle East,Retirees
CMP_004,Email - Promo 4,Email,2025-10-21,12765,971,25,3067.95,6532.26,20,Asia-Pacific,Professionals
CMP_010,Instagram - Promo 10,Instagram,2025-10-21,6990,239,37,750.37,5344.98,36,Asia-Pacific,General
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-10-21,11204,261,36,1293.5,682.25,29,Europe,Retirees
CMP_007,Email - Promo 7,Email,2025-10-22,6224,163,19,688.02,1310.39,15,Asia-Pacific,General
CMP_013,Google Ads - Promo 13,Google Ads,2025-10-22,10111,334,9,1557.5,1028.49,8,North America,Students
CMP_018,Email - Promo 18,Email,2025-10-23,3772,343,35,3368.66,2758.33,33,Europe,General
CMP_019,Google Ads - Promo 19,Google Ads,2025-10-23,17537,351,56,2009.84,4047.87,45,Latin America,Professionals
CMP_004,Email - Promo 4,Email,2025-10-24,14790,1015,26,3059.34,7374.82,25,North America,Students
CMP_007,Email - Promo 7,Email,2025-10-24,5089,150,17,678.22,1674.71,13,North America,Young Adults
CMP_016,LinkedIn - Promo 16,LinkedIn,2025-10-24,10093,209,40,994.41,443.07,36,Europe,General
CMP_017,Google Ads - Promo 17,Google Ads,2025-10-24,19102,342,11,2031.01,922.62,10,Middle East,Young Adults
CMP_018,Email - Promo 18,Email,2025-10-24,7957,510,45,3102.98,4895.65,40,Asia-Pacific,Professionals
